
hbp4_30_1		6706	823	2.0038	1.2950	2.6500	282061	0.0000	355.2410
hbp4_30_2		12063	1124	0.0000	2.1600	1.1500	1602117	0.1860	3649.1120
hbp4_30_3		41005	6475	0.0000	10.1770	0.0000	0	0.0000	40.9990
hbp4_30_4		23252	3219	0.0000	6.7450	0.0000	0	0.0000	31.3130
hbp4_30_5		15070	3073	0.0000	2.9330	0.0000	0	0.0000	16.2280

hbp1_15_1		3348	831	0.4400	0.2360	1.0000	0	0.0000	0.5510
hbp1_15_2		7944	762	0.7767	0.2330	1.0000	0	0.0000	0.7240
hbp1_15_3		1322	235	0.6639	0.0800	1.0000	0	0.0000	0.2810
hbp1_15_4		256	83	0.6528	0.0290	1.0000	0	0.0000	0.1330
hbp1_15_5		7200	640	0.9046	0.2000	1.0000	0	0.0000	0.9540
hbp1_30_1		12078	1732	0.2687	1.1980	1.0000	0	0.0000	2.4910
hbp1_30_2		420	162	0.2360	0.0940	1.0000	0	0.0000	0.2320
hbp1_30_3		1452	254	0.3450	0.1410	1.0000	0	0.0000	0.3560
hbp1_30_4		4365	392	0.3282	0.2600	1.0000	0	0.0000	0.5550
hbp1_30_5		6128	1953	0.2075	1.2430	1.0000	0	0.0000	3.3220
hbp2_15_1		6595	386	1.7089	0.5370	3.0000	0	0.0000	1.5020
hbp2_15_2		13389	1281	1.7048	1.1200	3.0000	0	0.0000	4.4840
hbp2_15_3		7867	669	1.8302	0.4680	3.0000	0	0.0000	2.6550
hbp2_15_4		4287	333	1.6193	0.3820	3.0000	0	0.0000	1.1190
hbp2_15_5		3638	743	1.3249	0.3770	3.0000	1841543	0.3333	3599.9520
hbp2_30_1		15588	1693	0.5927	1.2060	2.0000	0	0.0000	3.6060
hbp2_30_2		6024	578	0.8160	0.6550	2.0000	0	0.0000	1.7790
hbp2_30_3		5211	604	0.7579	0.6420	2.0000	0	0.0000	1.8650
hbp2_30_4		20192	3190	0.6602	2.5040	2.0000	0	0.0000	5.3100
hbp2_30_5		4555	1103	0.5421	0.7110	2.0000	0	0.0000	2.5780
hbp3_15_1		14771	1489	2.1930	2.6150	5.0000	28252	0.2000	3599.9990
hbp3_15_2		32897	6309	1.3096	7.5710	3.0000	781	0.0000	158.4650
hbp3_15_3		15049	1587	2.0677	2.3970
casos		1048	382	22.3415	1.0140	23.0000	0	0.0000	4.2400

casos		23.0000	0	0.0000
casos		23.0000	0	0.0000
casos		23.0000	0	0.0000
casos	
casos		23.0000	0	0.0000
casos		23.0000	0	0.0000
casos		23.0000	0	0.0000
casos		23.0000	0	0.0000
casos	
casos		23.0000	0	0.0000	23.1280

casos		3.0000	0	0.0000	9.6340

casos	
casos	
casos	
casos		3.0000	0	0.0000	9.5960

casos		3.0000	0	0.0000	9.5350

casos	
casos		3.0000	0	0.0000	9.5990

casos	
casos	
casos	
casos	
casos	
casos	
casos		3.0000	0	0.0000	9.5800

casos	
casos	
casos		3.0000	0	0.0000	9.5870

casos		3.0000	0	0.0000	9.6660

casos		3.0000	0	0.0000	9.5820

casos	
casos	
casos	

casos	
casos		8.2500	8821	0.9485	304.5630

casos		1.0500	146013	0.2732	3601.2380

casos	
casos		1.0500	6071845	0.2150	3600.5750

casos		1.1500	183971	0.5968	3605.0130

casos	
casos		-858993460	1048	1.5059	1.7850	3.0000	0	0.0000	12.7380

casos		-858993460	1048	1.5059	1.4970	3.0000	0	0.0000	9.5620

casos		-858993460	1048	22.3172	1.2860	23.0000	0	0.0000	23.2030

casos		-858993460	1048	22.3172	1.2710	23.0000	0	0.0000	23.3210

casos		-858993460	1048	0.0000	0.8160	1.0500	250603	0.2468	120.0760

casos		-858993460	1048	0.0000	0.8220
casos		-858993460	1048	0.0000	0.9780	1.0500	222559	0.2468	120.1310
