hbp2_30_6,27.0000,0.0000,7.4044,27.0000
hbp2_30_7,54.0000,0.0255,1802.2272,52.6217
hbp2_30_8,132.0000,0.0000,246.6543,132.0000
hbp2_30_9,91.0000,0.0339,1801.1050,87.9162
hbp2_30_10,91.0000,0.3493,1800.7989,59.2138
hbp3_15_1,145.0000,0.5034,1801.7334,72.0041
hbp3_15_2,109.0000,0.4784,1802.0451,56.8518
hbp3_15_3,135.0000,0.3165,1802.3840,92.2780
hbp3_15_4,192.0000,1.0000,1804.7912,0.0000
hbp3_15_5,55.0000,0.0305,1802.7158,53.3245
hbp3_15_6,120.0000,0.3284,1804.0783,80.5967
hbp3_15_7,55.0000,0.0205,1801.1749,53.8750
hbp3_15_8,59.0000,0.0432,1801.6693,56.4531
hbp3_15_9,74.0000,0.0313,1802.0506,71.6853
hbp3_15_10,133.0000,0.2757,1801.5575,96.3350
hbp3_30_1,116.0000,0.4856,1801.3049,59.6738
hbp3_30_2,79.0000,0.0307,1804.8893,76.5717
hbp3_30_3,64.0000,0.0215,1805.2171,62.6208
hbp3_30_4,92.0000,0.0405,1800.8126,88.2698
hbp3_30_5,88.0000,0.3543,1802.0392,56.8245
hbp3_30_6,151.0000,0.5083,1802.0060,74.2500
hbp3_30_7,132.0000,0.4485,1802.5606,72.7917
hbp3_30_8,73.0000,0.0471,1802.5369,69.5645
hbp3_30_9,104.0000,0.3017,1801.8674,72.6254
hbp3_30_10,49.0000,0.0439,1801.6957,46.8481
hbp4_15_1,201.0000,0.4761,1803.2343,105.3049
hbp4_15_2,
hbp4_15_3,169.0000,0.3228,1803.3666,114.4550
hbp4_15_4,
hbp4_15_5,142.0000,0.0263,1803.4578,138.2630
hbp4_15_6,101.0000,0.0209,1800.7842,98.8880
hbp4_15_7,275.0000,0.7388,1801.9345,71.8415
hbp4_15_8,131.0000,0.5281,1801.4634,61.8149
hbp4_15_9,320.0000,0.7406,1802.7389,83.0043
hbp4_15_10,214.0000,0.6160,1802.2781,82.1859
hbp4_30_1,170.0000,0.5249,1802.3948,80.7611
hbp4_30_2,
hbp4_30_3,151.0000,0.2287,1801.8651,116.4591
hbp4_30_4,133.0000,0.3340,1804.6441,88.5726
hbp4_30_5,241.0000,1.0000,1804.8778,0.0000
hbp4_30_6,161.0000,1.0000,1804.1130,0.0000
hbp4_30_7,190.0000,0.4041,1807.3823,113.2280
hbp4_30_8,
hbp4_30_9,104.0000,0.3324,1802.2172,69.4292
hbp4_30_10,126.0000,0.3272,1802.4455,84.7760
hbp5_15_1,183.0000,0.1966,1802.9130,147.0145
hbp5_15_2,282.0000,0.6650,1801.9538,94.4818
hbp5_15_3,
hbp5_15_4,138.0000,0.0449,1811.7394,131.8000
hbp5_15_5,86.0000,0.0256,1802.0306,83.8008
hbp5_15_6,283.0000,0.5585,1802.3906,124.9447
hbp5_15_7,258.0000,1.0000,1805.7405,0.0000
hbp5_15_8,158.0000,0.3778,1801.2816,98.3094
hbp5_15_9,247.0000,0.2788,1802.6830,178.1398
hbp5_15_10,
hbp5_30_1,369.0000,1.0000,1805.0455,0.0000
hbp5_30_2,
hbp5_30_3,113.0000,0.0201,1804.5653,110.7234
hbp5_30_4,
hbp5_30_5,220.0000,0.5129,1801.3217,107.1511
hbp5_30_6,
hbp5_30_7,
hbp5_30_8,222.0000,0.4446,1802.5725,123.3025
hbp5_30_9,
hbp5_30_10,268.0000,0.4500,1822.7369,147.4133
